id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,600104.XSHG,2019-09-03 09:30:00,sell,long,24.61,0.00
12300001,pendding,600276.XSHG,2019-09-03 09:30:00,sell,long,78.50,0.00
