id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601318.XSHG,2019-07-31 09:30:00,sell,long,88.09,0.00
12300001,pendding,601668.XSHG,2019-07-31 09:30:00,sell,long,5.89,0.00
12300001,pendding,601800.XSHG,2019-07-31 09:30:00,sell,long,10.96,0.00
