id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601318.XSHG,2019-07-05 09:30:00,sell,long,90.85,0.00
12300001,pendding,601166.XSHG,2019-07-05 09:30:00,sell,long,18.27,0.00
