id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601857.XSHG,2019-04-11 09:30:00,sell,long,7.62,0.00
12300001,pendding,601288.XSHG,2019-04-11 09:30:00,sell,long,3.73,0.00
12300001,pendding,600519.XSHG,2019-04-11 09:30:00,sell,long,925.20,0.00
12300001,pendding,600028.XSHG,2019-04-11 09:30:00,sell,long,5.83,0.00
12300001,pendding,600104.XSHG,2019-04-11 09:30:00,buy,long,28.98,0.10
12300001,pendding,600887.XSHG,2019-04-11 09:30:00,sell,long,30.32,0.00
12300001,pendding,601800.XSHG,2019-04-11 09:30:00,sell,long,13.65,0.00
12300001,pendding,601888.XSHG,2019-04-11 09:30:00,buy,long,72.25,0.10
