id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601398.XSHG,2019-02-26 09:30:00,sell,long,5.77,0.00
12300001,pendding,601939.XSHG,2019-02-26 09:30:00,sell,long,7.19,0.00
12300001,pendding,601318.XSHG,2019-02-26 09:30:00,sell,long,70.01,0.00
12300001,pendding,600036.XSHG,2019-02-26 09:30:00,sell,long,31.49,0.00
12300001,pendding,600000.XSHG,2019-02-26 09:30:00,sell,long,11.65,0.00
12300001,pendding,000651.XSHE,2019-02-26 09:30:00,sell,long,44.93,0.00
12300001,pendding,601601.XSHG,2019-02-26 09:30:00,sell,long,35.47,0.00
12300001,pendding,600104.XSHG,2019-02-26 09:30:00,sell,long,28.45,0.00
