id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,000002.XSHE,2019-04-08 09:30:00,sell,long,31.54,0.00
12300001,pendding,600887.XSHG,2019-04-08 09:30:00,sell,long,28.62,0.00
