id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,600900.XSHG,2019-01-02 09:30:00,sell,long,15.42,0.00
12300001,pendding,600104.XSHG,2019-01-02 09:30:00,sell,long,25.24,0.00
