id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,600519.XSHG,2019-03-06 09:30:00,sell,long,768.00,0.00
12300001,pendding,601998.XSHG,2019-03-06 09:30:00,sell,long,6.79,0.00
