id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,600519.XSHG,2019-03-20 09:30:00,sell,long,792.80,0.00
12300001,pendding,000651.XSHE,2019-03-20 09:30:00,sell,long,46.61,0.00
