id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601318.XSHG,2019-03-14 09:30:00,buy,long,72.80,0.10
12300001,pendding,601988.XSHG,2019-03-14 09:30:00,buy,long,3.79,0.10
12300001,pendding,600036.XSHG,2019-03-14 09:30:00,buy,long,31.45,0.10
12300001,pendding,600028.XSHG,2019-03-14 09:30:00,buy,long,5.93,0.10
12300001,pendding,000651.XSHE,2019-03-14 09:30:00,buy,long,45.46,0.10
12300001,pendding,000002.XSHE,2019-03-14 09:30:00,buy,long,27.46,0.10
12300001,pendding,600585.XSHG,2019-03-14 09:30:00,buy,long,36.00,0.10
12300001,pendding,601066.XSHG,2019-03-14 09:30:00,buy,long,28.43,0.10
