id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,601601.XSHG,2019-03-28 09:30:00,sell,long,32.74,0.00
12300001,pendding,600276.XSHG,2019-03-28 09:30:00,sell,long,64.65,0.00
