id,status,symbol,time,type,trend,price,balance_rate
12300001,pendding,603288.XSHG,2019-04-02 09:30:00,sell,long,85.15,0.00
12300001,pendding,300498.XSHE,2019-04-02 09:30:00,sell,long,41.45,0.00
