id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601166.XSHG,2007-09-11 09:47:00,sell,long,59.00,0.00,1
123653,done,000858.XSHE,2007-09-11 09:49:00,sell,long,36.77,0.00,1
123653,done,000858.XSHE,2007-09-11 09:51:00,buy,long,37.10,0.10,1
123653,done,601628.XSHG,2007-09-11 10:43:00,sell,long,55.21,0.00,1
123653,done,000858.XSHE,2007-09-11 10:50:00,sell,long,35.98,0.00,1
123653,done,601318.XSHG,2007-09-11 11:07:00,sell,long,99.90,0.00,1
123653,done,000858.XSHE,2007-09-11 11:23:00,buy,long,35.80,0.10,1
123653,done,000858.XSHE,2007-09-11 11:40:00,sell,long,35.90,0.00,1
123653,done,000858.XSHE,2007-09-11 11:46:00,buy,long,36.28,0.10,1
123653,done,000858.XSHE,2007-09-11 12:07:00,sell,long,36.10,0.00,1
123653,done,000858.XSHE,2007-09-11 12:11:00,buy,long,36.18,0.10,1
123653,done,000858.XSHE,2007-09-11 12:24:00,sell,long,35.86,0.00,1
123653,done,600000.XSHG,2007-09-11 12:40:00,sell,long,51.76,0.00,1
123653,done,601328.XSHG,2007-09-11 12:57:00,sell,long,13.48,0.00,1
123653,done,600050.XSHG,2007-09-11 12:57:00,buy,long,8.40,0.10,1
123653,done,601328.XSHG,2007-09-11 12:58:00,buy,long,13.40,0.10,1
123653,done,600019.XSHG,2007-09-11 12:58:00,sell,long,18.23,0.00,1
123653,done,601166.XSHG,2007-09-11 13:01:00,buy,long,57.10,0.10,1
123653,done,601628.XSHG,2007-09-11 13:02:00,buy,long,53.05,0.10,1
123653,done,601318.XSHG,2007-09-11 13:04:00,buy,long,97.14,0.10,1
123653,done,000002.XSHE,2007-09-11 13:17:00,buy,long,30.98,0.10,1
123653,done,600104.XSHG,2007-09-11 13:20:00,sell,long,27.30,0.00,1
123653,done,600028.XSHG,2007-09-11 13:24:00,sell,long,16.35,0.00,1
