id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601318.XSHG,2007-06-26 09:31:00,sell,long,72.40,0.00,1
123653,done,000651.XSHE,2007-06-26 09:31:00,sell,long,33.54,0.00,1
123653,done,600887.XSHG,2007-06-26 09:31:00,sell,long,31.10,0.00,1
123653,done,601628.XSHG,2007-06-26 09:31:00,buy,long,43.40,0.10,1
123653,done,000858.XSHE,2007-06-26 09:36:00,buy,long,30.92,0.10,1
123653,done,000858.XSHE,2007-06-26 09:39:00,sell,long,30.50,0.00,1
123653,done,600000.XSHG,2007-06-26 09:40:00,sell,long,37.28,0.00,1
123653,done,000858.XSHE,2007-06-26 09:44:00,buy,long,30.70,0.10,1
123653,done,000858.XSHE,2007-06-26 09:51:00,sell,long,30.34,0.00,1
123653,done,600000.XSHG,2007-06-26 09:52:00,buy,long,36.02,0.10,1
123653,done,600887.XSHG,2007-06-26 09:59:00,buy,long,32.20,0.10,1
123653,done,000858.XSHE,2007-06-26 10:21:00,buy,long,30.75,0.10,1
123653,done,600000.XSHG,2007-06-26 10:23:00,sell,long,37.17,0.00,1
123653,done,601166.XSHG,2007-06-26 10:35:00,sell,long,34.33,0.00,1
123653,done,601166.XSHG,2007-06-26 10:39:00,buy,long,34.60,0.10,1
123653,done,600104.XSHG,2007-06-26 10:39:00,buy,long,18.30,0.10,1
123653,done,000858.XSHE,2007-06-26 11:32:00,sell,long,30.30,0.00,1
123653,done,601166.XSHG,2007-06-26 11:45:00,sell,long,33.45,0.00,1
123653,done,000858.XSHE,2007-06-26 12:28:00,buy,long,30.71,0.10,1
123653,done,600104.XSHG,2007-06-26 12:45:00,sell,long,17.51,0.00,1
123653,done,000858.XSHE,2007-06-26 12:47:00,sell,long,30.60,0.00,1
123653,done,000858.XSHE,2007-06-26 13:04:00,buy,long,30.85,0.10,1
123653,done,600104.XSHG,2007-06-26 13:05:00,buy,long,18.01,0.10,1
