id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2006-12-04 09:31:00,sell,long,6.73,0.00,1
123653,done,000858.XSHE,2006-12-04 09:31:00,buy,long,17.01,0.10,1
123653,done,600019.XSHG,2006-12-04 09:34:00,buy,long,6.98,0.10,1
123653,done,600887.XSHG,2006-12-04 09:45:00,buy,long,21.30,0.10,1
123653,done,600050.XSHG,2006-12-04 10:08:00,sell,long,3.25,0.00,1
123653,done,600104.XSHG,2006-12-04 10:17:00,buy,long,6.87,0.10,1
123653,done,600050.XSHG,2006-12-04 11:17:00,buy,long,3.41,0.10,1
123653,done,600028.XSHG,2006-12-04 11:31:00,sell,long,7.93,0.00,1
123653,done,600016.XSHG,2006-12-04 11:40:00,sell,long,7.40,0.00,1
123653,done,600104.XSHG,2006-12-04 11:57:00,sell,long,6.76,0.00,1
123653,done,000858.XSHE,2006-12-04 12:15:00,sell,long,17.25,0.00,1
123653,done,600519.XSHG,2006-12-04 12:16:00,sell,long,68.80,0.00,1
