id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2009-04-29 09:45:00,buy,long,11.15,0.10,1
123653,done,601088.XSHG,2009-04-29 10:54:00,sell,long,24.77,0.00,1
123653,done,000858.XSHE,2009-04-29 10:55:00,buy,long,16.41,0.10,1
123653,done,600585.XSHG,2009-04-29 12:07:00,buy,long,40.30,0.10,1
123653,done,600028.XSHG,2009-04-29 12:21:00,sell,long,9.67,0.00,1
123653,done,600000.XSHG,2009-04-29 12:21:00,buy,long,22.60,0.10,1
123653,done,000001.XSHE,2009-04-29 12:22:00,buy,long,16.30,0.10,1
123653,done,000002.XSHE,2009-04-29 12:24:00,buy,long,8.31,0.10,1
123653,done,601166.XSHG,2009-04-29 12:26:00,buy,long,23.71,0.10,1
123653,done,600016.XSHG,2009-04-29 12:33:00,buy,long,5.61,0.10,1
123653,done,601088.XSHG,2009-04-29 12:42:00,buy,long,24.99,0.10,1
123653,done,601398.XSHG,2009-04-29 12:45:00,sell,long,4.14,0.00,1
123653,done,600019.XSHG,2009-04-29 12:46:00,buy,long,5.81,0.10,1
123653,done,601328.XSHG,2009-04-29 13:20:00,buy,long,6.70,0.10,1
