id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000858.XSHE,2009-06-18 09:31:00,buy,long,19.76,0.10,1
123653,done,601088.XSHG,2009-06-18 09:33:00,buy,long,26.94,0.10,1
123653,done,601166.XSHG,2009-06-18 09:34:00,buy,long,32.85,0.10,1
123653,done,601939.XSHG,2009-06-18 09:34:00,buy,long,5.66,0.10,1
123653,done,600030.XSHG,2009-06-18 09:36:00,sell,long,29.10,0.00,1
123653,done,600030.XSHG,2009-06-18 09:37:00,buy,long,29.19,0.10,1
123653,done,601398.XSHG,2009-06-18 09:38:00,buy,long,4.99,0.10,1
123653,done,601328.XSHG,2009-06-18 09:39:00,buy,long,8.56,0.10,1
123653,done,000858.XSHE,2009-06-18 09:41:00,sell,long,19.49,0.00,1
123653,done,601318.XSHG,2009-06-18 09:45:00,buy,long,44.80,0.10,1
123653,done,601166.XSHG,2009-06-18 09:58:00,sell,long,33.87,0.00,1
123653,done,601939.XSHG,2009-06-18 09:58:00,sell,long,5.79,0.00,1
123653,done,600585.XSHG,2009-06-18 10:11:00,buy,long,40.94,0.10,1
123653,done,601398.XSHG,2009-06-18 10:18:00,sell,long,5.10,0.00,1
123653,done,601939.XSHG,2009-06-18 10:26:00,buy,long,5.89,0.10,1
123653,done,601328.XSHG,2009-06-18 10:33:00,sell,long,8.85,0.00,1
123653,done,000858.XSHE,2009-06-18 10:34:00,buy,long,19.66,0.10,1
123653,done,601939.XSHG,2009-06-18 10:43:00,sell,long,6.01,0.00,1
123653,done,601939.XSHG,2009-06-18 10:53:00,buy,long,5.88,0.10,1
123653,done,000858.XSHE,2009-06-18 13:22:00,sell,long,19.79,0.00,1
123653,done,601088.XSHG,2009-06-18 13:25:00,sell,long,27.98,0.00,1
123653,done,601088.XSHG,2009-06-18 13:26:00,buy,long,27.99,0.10,1
