id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601939.XSHG,2009-02-18 09:30:00,sell,long,4.36,0.00,1
123653,done,601398.XSHG,2009-02-18 09:30:00,sell,long,3.93,0.00,1
123653,done,600030.XSHG,2009-02-18 09:30:00,sell,long,24.78,0.00,1
123653,done,601088.XSHG,2009-02-18 09:30:00,sell,long,21.80,0.00,1
123653,done,600030.XSHG,2009-02-18 09:31:00,buy,long,24.92,0.10,1
123653,done,601318.XSHG,2009-02-18 09:31:00,buy,long,33.39,0.10,1
123653,done,600019.XSHG,2009-02-18 09:31:00,sell,long,5.91,0.00,1
123653,done,600585.XSHG,2009-02-18 09:31:00,sell,long,32.66,0.00,1
123653,done,000002.XSHE,2009-02-18 09:31:00,buy,long,7.89,0.10,1
123653,done,600519.XSHG,2009-02-18 09:31:00,sell,long,125.00,0.00,1
123653,done,601328.XSHG,2009-02-18 09:31:00,sell,long,5.95,0.00,1
123653,done,601628.XSHG,2009-02-18 09:31:00,sell,long,22.61,0.00,1
123653,done,600887.XSHG,2009-02-18 09:31:00,buy,long,10.76,0.10,1
123653,done,600519.XSHG,2009-02-18 09:34:00,buy,long,125.10,0.10,1
123653,done,600028.XSHG,2009-02-18 09:41:00,sell,long,8.83,0.00,1
123653,done,600028.XSHG,2009-02-18 10:22:00,buy,long,8.99,0.10,1
123653,done,600028.XSHG,2009-02-18 10:38:00,sell,long,8.79,0.00,1
123653,done,600519.XSHG,2009-02-18 10:39:00,sell,long,123.66,0.00,1
123653,done,600030.XSHG,2009-02-18 10:41:00,sell,long,24.42,0.00,1
123653,done,600028.XSHG,2009-02-18 11:03:00,buy,long,9.00,0.10,1
123653,done,600050.XSHG,2009-02-18 11:30:00,sell,long,5.52,0.00,1
123653,done,601166.XSHG,2009-02-18 11:30:00,sell,long,18.99,0.00,1
123653,done,600016.XSHG,2009-02-18 11:52:00,buy,long,4.90,0.10,1
123653,done,600028.XSHG,2009-02-18 11:53:00,sell,long,8.79,0.00,1
123653,done,600019.XSHG,2009-02-18 12:49:00,buy,long,5.74,0.10,1
123653,done,600000.XSHG,2009-02-18 12:55:00,sell,long,16.93,0.00,1
123653,done,601318.XSHG,2009-02-18 13:10:00,sell,long,32.00,0.00,1
123653,done,600585.XSHG,2009-02-18 13:29:00,buy,long,34.85,0.10,1
