id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000002.XSHE,2006-11-15 09:31:00,buy,long,9.40,0.10,1
123653,done,600019.XSHG,2006-11-15 09:45:00,buy,long,5.61,0.10,1
123653,done,600016.XSHG,2006-11-15 09:45:00,sell,long,6.76,0.00,1
123653,done,000001.XSHE,2006-11-15 09:46:00,buy,long,10.29,0.10,1
123653,done,600519.XSHG,2006-11-15 09:48:00,sell,long,61.00,0.00,1
123653,done,600519.XSHG,2006-11-15 09:49:00,buy,long,61.18,0.10,1
123653,done,600019.XSHG,2006-11-15 10:02:00,sell,long,5.73,0.00,1
123653,done,600519.XSHG,2006-11-15 10:07:00,sell,long,62.19,0.00,1
123653,done,000858.XSHE,2006-11-15 10:08:00,sell,long,14.42,0.00,1
123653,done,600519.XSHG,2006-11-15 10:08:00,buy,long,62.10,0.10,1
123653,done,000858.XSHE,2006-11-15 10:10:00,buy,long,14.44,0.10,1
123653,done,000001.XSHE,2006-11-15 10:32:00,sell,long,9.99,0.00,1
123653,done,600028.XSHG,2006-11-15 10:36:00,buy,long,6.74,0.10,1
123653,done,600019.XSHG,2006-11-15 11:26:00,buy,long,5.96,0.10,1
123653,done,000001.XSHE,2006-11-15 11:32:00,buy,long,10.21,0.10,1
123653,done,600028.XSHG,2006-11-15 12:50:00,sell,long,6.90,0.00,1
123653,done,000002.XSHE,2006-11-15 12:53:00,sell,long,9.80,0.00,1
123653,done,600019.XSHG,2006-11-15 13:06:00,sell,long,6.08,0.00,1
