id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601318.XSHG,2009-07-15 09:32:00,buy,long,60.30,0.10,1
123653,done,600104.XSHG,2009-07-15 09:34:00,sell,long,19.45,0.00,1
123653,done,600019.XSHG,2009-07-15 09:34:00,buy,long,8.39,0.10,1
123653,done,600000.XSHG,2009-07-15 09:34:00,sell,long,24.56,0.00,1
123653,done,601166.XSHG,2009-07-15 09:36:00,sell,long,37.97,0.00,1
123653,done,600104.XSHG,2009-07-15 09:36:00,buy,long,19.62,0.10,1
123653,done,000858.XSHE,2009-07-15 09:41:00,buy,long,24.12,0.10,1
123653,done,601857.XSHG,2009-07-15 09:51:00,buy,long,14.66,0.10,1
123653,done,600585.XSHG,2009-07-15 09:59:00,sell,long,47.94,0.00,1
123653,done,601318.XSHG,2009-07-15 10:02:00,sell,long,61.98,0.00,1
123653,done,601628.XSHG,2009-07-15 10:05:00,buy,long,30.71,0.10,1
123653,done,600019.XSHG,2009-07-15 10:19:00,sell,long,8.64,0.00,1
123653,done,000858.XSHE,2009-07-15 10:33:00,sell,long,23.54,0.00,1
123653,done,601088.XSHG,2009-07-15 11:47:00,buy,long,33.63,0.10,1
123653,done,600019.XSHG,2009-07-15 12:13:00,buy,long,8.42,0.10,1
123653,done,601318.XSHG,2009-07-15 12:45:00,buy,long,60.00,0.10,1
