id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000858.XSHE,2009-09-11 09:30:00,buy,long,22.25,0.10,1
123653,done,600887.XSHG,2009-09-11 09:30:00,sell,long,18.20,0.00,1
123653,done,601166.XSHG,2009-09-11 10:44:00,buy,long,34.66,0.10,1
123653,done,600019.XSHG,2009-09-11 11:09:00,buy,long,7.47,0.10,1
123653,done,601318.XSHG,2009-09-11 11:34:00,sell,long,51.87,0.00,1
123653,done,601166.XSHG,2009-09-11 11:43:00,sell,long,35.75,0.00,1
123653,done,601939.XSHG,2009-09-11 11:46:00,buy,long,5.89,0.10,1
123653,done,601328.XSHG,2009-09-11 11:55:00,sell,long,9.25,0.00,1
123653,done,601398.XSHG,2009-09-11 11:56:00,sell,long,5.01,0.00,1
123653,done,601939.XSHG,2009-09-11 11:57:00,sell,long,6.00,0.00,1
123653,done,601939.XSHG,2009-09-11 12:02:00,buy,long,6.11,0.10,1
123653,done,601398.XSHG,2009-09-11 12:23:00,buy,long,5.10,0.10,1
123653,done,601939.XSHG,2009-09-11 12:46:00,sell,long,6.01,0.00,1
123653,done,600104.XSHG,2009-09-11 12:46:00,sell,long,19.52,0.00,1
123653,done,600104.XSHG,2009-09-11 12:58:00,buy,long,19.81,0.10,1
123653,done,600000.XSHG,2009-09-11 13:27:00,buy,long,21.47,0.10,1
