id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600030.XSHG,2007-06-21 09:34:00,sell,long,61.28,0.00,1
123653,done,601628.XSHG,2007-06-21 09:43:00,sell,long,41.93,0.00,1
123653,done,600028.XSHG,2007-06-21 09:53:00,buy,long,14.74,0.10,1
123653,done,600030.XSHG,2007-06-21 09:55:00,buy,long,62.00,0.10,1
123653,done,600030.XSHG,2007-06-21 10:14:00,sell,long,60.85,0.00,1
123653,done,000001.XSHE,2007-06-21 10:30:00,sell,long,32.31,0.00,1
123653,done,000001.XSHE,2007-06-21 10:34:00,buy,long,31.71,0.10,1
123653,done,000001.XSHE,2007-06-21 10:43:00,sell,long,32.80,0.00,1
123653,done,601628.XSHG,2007-06-21 10:50:00,buy,long,44.12,0.10,1
123653,done,601318.XSHG,2007-06-21 10:51:00,buy,long,75.60,0.10,1
123653,done,000001.XSHE,2007-06-21 10:52:00,buy,long,34.00,0.10,1
123653,done,601318.XSHG,2007-06-21 11:05:00,sell,long,77.00,0.00,1
123653,done,601318.XSHG,2007-06-21 11:21:00,buy,long,75.12,0.10,1
123653,done,000858.XSHE,2007-06-21 12:04:00,buy,long,32.38,0.10,1
123653,done,000858.XSHE,2007-06-21 12:17:00,sell,long,32.08,0.00,1
123653,done,600030.XSHG,2007-06-21 12:24:00,buy,long,61.88,0.10,1
123653,done,601318.XSHG,2007-06-21 12:39:00,sell,long,72.80,0.00,1
123653,done,000858.XSHE,2007-06-21 13:11:00,buy,long,32.26,0.10,1
