id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600019.XSHG,2006-11-29 09:31:00,buy,long,6.06,0.10,1
123653,done,600050.XSHG,2006-11-29 09:31:00,sell,long,3.00,0.00,1
123653,done,000858.XSHE,2006-11-29 09:31:00,sell,long,14.75,0.00,1
123653,done,600000.XSHG,2006-11-29 09:31:00,sell,long,15.31,0.00,1
123653,done,600000.XSHG,2006-11-29 09:36:00,buy,long,15.68,0.10,1
123653,done,000858.XSHE,2006-11-29 09:57:00,buy,long,15.13,0.10,1
123653,done,600019.XSHG,2006-11-29 09:58:00,sell,long,6.16,0.00,1
123653,done,600050.XSHG,2006-11-29 10:15:00,buy,long,3.13,0.10,1
123653,done,600519.XSHG,2006-11-29 10:22:00,buy,long,64.10,0.10,1
123653,done,600519.XSHG,2006-11-29 10:35:00,sell,long,63.60,0.00,1
123653,done,600519.XSHG,2006-11-29 10:50:00,buy,long,63.95,0.10,1
123653,done,000858.XSHE,2006-11-29 11:46:00,sell,long,16.15,0.00,1
123653,done,000858.XSHE,2006-11-29 11:47:00,buy,long,16.20,0.10,1
123653,done,600519.XSHG,2006-11-29 11:53:00,sell,long,65.00,0.00,1
123653,done,600519.XSHG,2006-11-29 12:03:00,buy,long,65.50,0.10,1
123653,done,000001.XSHE,2006-11-29 12:13:00,sell,long,12.44,0.00,1
123653,done,600019.XSHG,2006-11-29 12:34:00,buy,long,6.50,0.10,1
123653,done,600585.XSHG,2006-11-29 12:36:00,buy,long,24.18,0.10,1
123653,done,600519.XSHG,2006-11-29 13:19:00,sell,long,64.50,0.00,1
