id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2006-05-30 09:30:00,sell,long,4.49,0.00,1
123653,done,600519.XSHG,2006-05-30 09:30:00,sell,long,47.20,0.00,1
123653,done,600519.XSHG,2006-05-30 09:31:00,buy,long,47.19,0.10,1
123653,done,600104.XSHG,2006-05-30 09:31:00,buy,long,4.45,0.10,1
123653,done,600030.XSHG,2006-05-30 09:33:00,sell,long,15.69,0.00,1
123653,done,600519.XSHG,2006-05-30 09:33:00,sell,long,45.90,0.00,1
123653,done,600030.XSHG,2006-05-30 09:34:00,buy,long,15.65,0.10,1
123653,done,600519.XSHG,2006-05-30 09:35:00,buy,long,46.26,0.10,1
123653,done,600519.XSHG,2006-05-30 09:42:00,sell,long,47.30,0.00,1
123653,done,600519.XSHG,2006-05-30 09:43:00,buy,long,47.58,0.10,1
123653,done,600887.XSHG,2006-05-30 09:48:00,buy,long,20.25,0.10,1
123653,done,600104.XSHG,2006-05-30 10:11:00,sell,long,4.34,0.00,1
123653,done,600104.XSHG,2006-05-30 10:13:00,buy,long,4.33,0.10,1
123653,done,000858.XSHE,2006-05-30 10:27:00,sell,long,13.84,0.00,1
123653,done,600585.XSHG,2006-05-30 10:41:00,sell,long,14.00,0.00,1
123653,done,600104.XSHG,2006-05-30 10:42:00,sell,long,4.44,0.00,1
123653,done,600104.XSHG,2006-05-30 10:44:00,buy,long,4.42,0.10,1
