id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600030.XSHG,2007-06-04 09:31:00,buy,long,58.10,0.10,1
123653,done,600028.XSHG,2007-06-04 09:32:00,sell,long,14.46,0.00,1
123653,done,000858.XSHE,2007-06-04 09:32:00,sell,long,29.50,0.00,1
123653,done,600000.XSHG,2007-06-04 09:34:00,sell,long,32.00,0.00,1
123653,done,000651.XSHE,2007-06-04 09:36:00,sell,long,28.00,0.00,1
123653,done,600104.XSHG,2007-06-04 09:36:00,sell,long,14.82,0.00,1
123653,done,600030.XSHG,2007-06-04 09:36:00,sell,long,56.50,0.00,1
123653,done,600000.XSHG,2007-06-04 09:37:00,buy,long,32.01,0.10,1
123653,done,000002.XSHE,2007-06-04 09:37:00,sell,long,16.90,0.00,1
123653,done,600016.XSHG,2007-06-04 09:37:00,buy,long,12.93,0.10,1
123653,done,600000.XSHG,2007-06-04 09:38:00,sell,long,31.80,0.00,1
123653,done,600030.XSHG,2007-06-04 09:41:00,buy,long,56.10,0.10,1
123653,done,600030.XSHG,2007-06-04 09:45:00,sell,long,57.20,0.00,1
123653,done,000858.XSHE,2007-06-04 09:48:00,buy,long,28.87,0.10,1
123653,done,000651.XSHE,2007-06-04 10:04:00,buy,long,30.10,0.10,1
123653,done,600030.XSHG,2007-06-04 10:09:00,buy,long,55.60,0.10,1
123653,done,601628.XSHG,2007-06-04 10:12:00,sell,long,35.51,0.00,1
123653,done,600030.XSHG,2007-06-04 10:13:00,sell,long,54.00,0.00,1
123653,done,600016.XSHG,2007-06-04 10:13:00,sell,long,12.42,0.00,1
123653,done,000858.XSHE,2007-06-04 10:14:00,sell,long,28.40,0.00,1
123653,done,600519.XSHG,2007-06-04 10:15:00,sell,long,109.92,0.00,1
123653,done,000858.XSHE,2007-06-04 10:24:00,buy,long,29.06,0.10,1
123653,done,600030.XSHG,2007-06-04 10:25:00,buy,long,55.70,0.10,1
123653,done,000858.XSHE,2007-06-04 10:27:00,sell,long,28.70,0.00,1
123653,done,600030.XSHG,2007-06-04 10:41:00,sell,long,56.80,0.00,1
123653,done,600000.XSHG,2007-06-04 10:41:00,buy,long,33.02,0.10,1
123653,done,600016.XSHG,2007-06-04 11:12:00,buy,long,13.09,0.10,1
123653,done,000858.XSHE,2007-06-04 11:13:00,buy,long,29.20,0.10,1
123653,done,000858.XSHE,2007-06-04 11:35:00,sell,long,28.58,0.00,1
123653,done,600016.XSHG,2007-06-04 12:10:00,sell,long,12.40,0.00,1
123653,done,600030.XSHG,2007-06-04 12:11:00,buy,long,55.00,0.10,1
123653,done,000651.XSHE,2007-06-04 12:13:00,sell,long,28.21,0.00,1
123653,done,600030.XSHG,2007-06-04 12:19:00,sell,long,56.19,0.00,1
123653,done,600000.XSHG,2007-06-04 12:37:00,sell,long,32.01,0.00,1
123653,done,600585.XSHG,2007-06-04 12:39:00,sell,long,48.65,0.00,1
