id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000002.XSHE,2007-07-18 09:31:00,buy,long,23.10,0.10,1
123653,done,601166.XSHG,2007-07-18 09:43:00,buy,long,40.75,0.10,1
123653,done,601628.XSHG,2007-07-18 09:44:00,buy,long,47.95,0.10,1
123653,done,000001.XSHE,2007-07-18 09:59:00,sell,long,29.85,0.00,1
123653,done,600000.XSHG,2007-07-18 10:10:00,sell,long,37.72,0.00,1
123653,done,600104.XSHG,2007-07-18 10:40:00,sell,long,19.91,0.00,1
123653,done,601318.XSHG,2007-07-18 10:52:00,sell,long,83.95,0.00,1
123653,done,000001.XSHE,2007-07-18 11:26:00,buy,long,30.59,0.10,1
123653,done,600016.XSHG,2007-07-18 11:26:00,buy,long,12.78,0.10,1
123653,done,600104.XSHG,2007-07-18 11:26:00,buy,long,20.25,0.10,1
123653,done,601166.XSHG,2007-07-18 11:33:00,sell,long,41.90,0.00,1
123653,done,600050.XSHG,2007-07-18 11:51:00,sell,long,6.14,0.00,1
123653,done,601166.XSHG,2007-07-18 12:17:00,buy,long,40.88,0.10,1
123653,done,000002.XSHE,2007-07-18 12:21:00,sell,long,24.35,0.00,1
123653,done,600519.XSHG,2007-07-18 12:38:00,buy,long,115.28,0.10,1
123653,done,600000.XSHG,2007-07-18 12:41:00,buy,long,36.30,0.10,1
123653,done,601318.XSHG,2007-07-18 12:43:00,buy,long,81.79,0.10,1
