id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600028.XSHG,2006-01-20 09:30:00,buy,long,5.06,0.10,1
123653,done,000858.XSHE,2006-01-20 09:30:00,buy,long,7.93,0.10,1
123653,done,600104.XSHG,2006-01-20 09:40:00,sell,long,3.50,0.00,1
123653,done,000858.XSHE,2006-01-20 09:46:00,sell,long,8.04,0.00,1
123653,done,000858.XSHE,2006-01-20 09:55:00,buy,long,8.02,0.10,1
123653,done,600030.XSHG,2006-01-20 10:19:00,buy,long,6.50,0.10,1
123653,done,600030.XSHG,2006-01-20 10:33:00,sell,long,6.61,0.00,1
123653,done,000858.XSHE,2006-01-20 11:04:00,sell,long,7.94,0.00,1
123653,done,600030.XSHG,2006-01-20 11:10:00,buy,long,6.47,0.10,1
123653,done,600030.XSHG,2006-01-20 12:30:00,sell,long,6.58,0.00,1
