id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600030.XSHG,2006-12-05 09:31:00,sell,long,20.45,0.00,1
123653,done,600104.XSHG,2006-12-05 09:32:00,buy,long,6.92,0.10,1
123653,done,600016.XSHG,2006-12-05 09:34:00,buy,long,7.70,0.10,1
123653,done,600030.XSHG,2006-12-05 09:39:00,buy,long,20.70,0.10,1
123653,done,600104.XSHG,2006-12-05 10:04:00,sell,long,6.80,0.00,1
123653,done,600104.XSHG,2006-12-05 10:27:00,buy,long,6.97,0.10,1
123653,done,600030.XSHG,2006-12-05 10:33:00,sell,long,21.88,0.00,1
123653,done,600030.XSHG,2006-12-05 10:34:00,buy,long,22.00,0.10,1
123653,done,000858.XSHE,2006-12-05 11:06:00,buy,long,17.48,0.10,1
123653,done,600028.XSHG,2006-12-05 11:26:00,buy,long,8.12,0.10,1
123653,done,600519.XSHG,2006-12-05 11:36:00,buy,long,70.59,0.10,1
123653,done,000858.XSHE,2006-12-05 11:37:00,sell,long,17.33,0.00,1
123653,done,600104.XSHG,2006-12-05 11:56:00,sell,long,6.87,0.00,1
123653,done,600104.XSHG,2006-12-05 12:15:00,buy,long,6.80,0.10,1
123653,done,600519.XSHG,2006-12-05 12:45:00,sell,long,69.50,0.00,1
