id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600000.XSHG,2009-08-06 09:30:00,sell,long,25.28,0.00,1
123653,done,601088.XSHG,2009-08-06 09:31:00,sell,long,39.29,0.00,1
123653,done,600019.XSHG,2009-08-06 09:34:00,buy,long,9.28,0.10,1
123653,done,000001.XSHE,2009-08-06 09:36:00,sell,long,24.39,0.00,1
123653,done,601628.XSHG,2009-08-06 09:41:00,buy,long,30.60,0.10,1
123653,done,601939.XSHG,2009-08-06 09:43:00,sell,long,6.23,0.00,1
123653,done,600000.XSHG,2009-08-06 09:46:00,buy,long,24.92,0.10,1
123653,done,601166.XSHG,2009-08-06 09:48:00,buy,long,39.05,0.10,1
123653,done,600016.XSHG,2009-08-06 09:53:00,buy,long,8.13,0.10,1
123653,done,000002.XSHE,2009-08-06 10:30:00,sell,long,12.65,0.00,1
123653,done,600028.XSHG,2009-08-06 10:31:00,sell,long,14.00,0.00,1
123653,done,600019.XSHG,2009-08-06 10:33:00,sell,long,9.00,0.00,1
123653,done,000858.XSHE,2009-08-06 10:33:00,sell,long,24.67,0.00,1
123653,done,000858.XSHE,2009-08-06 11:30:00,buy,long,25.19,0.10,1
123653,done,600028.XSHG,2009-08-06 11:58:00,buy,long,14.50,0.10,1
123653,done,600028.XSHG,2009-08-06 12:01:00,sell,long,14.20,0.00,1
123653,done,600028.XSHG,2009-08-06 12:17:00,buy,long,14.40,0.10,1
123653,done,000002.XSHE,2009-08-06 12:39:00,buy,long,13.51,0.10,1
123653,done,600000.XSHG,2009-08-06 12:42:00,sell,long,25.55,0.00,1
123653,done,000858.XSHE,2009-08-06 13:12:00,sell,long,24.90,0.00,1
123653,done,600028.XSHG,2009-08-06 13:24:00,sell,long,14.16,0.00,1
