id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2007-06-13 09:31:00,buy,long,16.90,0.10,1
123653,done,600887.XSHG,2007-06-13 09:32:00,sell,long,35.09,0.00,1
123653,done,600000.XSHG,2007-06-13 09:35:00,buy,long,32.70,0.10,1
123653,done,601166.XSHG,2007-06-13 09:41:00,buy,long,29.38,0.10,1
123653,done,600519.XSHG,2007-06-13 09:41:00,sell,long,118.11,0.00,1
123653,done,600519.XSHG,2007-06-13 09:46:00,buy,long,120.38,0.10,1
123653,done,600000.XSHG,2007-06-13 09:49:00,sell,long,33.80,0.00,1
123653,done,600030.XSHG,2007-06-13 10:17:00,sell,long,61.91,0.00,1
123653,done,600519.XSHG,2007-06-13 10:39:00,sell,long,118.50,0.00,1
123653,done,600000.XSHG,2007-06-13 10:58:00,buy,long,34.19,0.10,1
123653,done,600519.XSHG,2007-06-13 10:58:00,buy,long,120.08,0.10,1
123653,done,000858.XSHE,2007-06-13 11:01:00,sell,long,34.35,0.00,1
123653,done,000858.XSHE,2007-06-13 11:02:00,buy,long,34.58,0.10,1
123653,done,000858.XSHE,2007-06-13 12:22:00,sell,long,33.56,0.00,1
123653,done,600000.XSHG,2007-06-13 12:25:00,sell,long,33.18,0.00,1
