id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600019.XSHG,2006-12-18 09:31:00,buy,long,7.77,0.10,1
123653,done,600585.XSHG,2006-12-18 09:31:00,buy,long,26.89,0.10,1
123653,done,600519.XSHG,2006-12-18 09:33:00,sell,long,80.00,0.00,1
123653,done,600519.XSHG,2006-12-18 09:35:00,buy,long,81.00,0.10,1
123653,done,000858.XSHE,2006-12-18 09:40:00,sell,long,19.10,0.00,1
123653,done,600519.XSHG,2006-12-18 09:42:00,sell,long,82.05,0.00,1
123653,done,000858.XSHE,2006-12-18 09:42:00,buy,long,19.36,0.10,1
123653,done,600104.XSHG,2006-12-18 09:42:00,sell,long,8.17,0.00,1
123653,done,600519.XSHG,2006-12-18 09:45:00,buy,long,82.60,0.10,1
123653,done,600519.XSHG,2006-12-18 09:51:00,sell,long,83.78,0.00,1
123653,done,600104.XSHG,2006-12-18 10:01:00,buy,long,8.35,0.10,1
123653,done,600104.XSHG,2006-12-18 10:05:00,sell,long,8.48,0.00,1
123653,done,600016.XSHG,2006-12-18 10:17:00,sell,long,8.94,0.00,1
123653,done,600519.XSHG,2006-12-18 10:27:00,buy,long,84.90,0.10,1
123653,done,600028.XSHG,2006-12-18 10:36:00,sell,long,8.49,0.00,1
123653,done,600585.XSHG,2006-12-18 10:47:00,sell,long,28.40,0.00,1
123653,done,600104.XSHG,2006-12-18 10:51:00,buy,long,8.25,0.10,1
123653,done,600887.XSHG,2006-12-18 11:19:00,buy,long,22.74,0.10,1
123653,done,600030.XSHG,2006-12-18 11:31:00,sell,long,25.95,0.00,1
123653,done,600030.XSHG,2006-12-18 11:42:00,buy,long,26.10,0.10,1
123653,done,600104.XSHG,2006-12-18 12:13:00,sell,long,8.13,0.00,1
123653,done,600519.XSHG,2006-12-18 12:22:00,sell,long,83.76,0.00,1
123653,done,600519.XSHG,2006-12-18 12:32:00,buy,long,84.58,0.10,1
123653,done,600019.XSHG,2006-12-18 12:45:00,sell,long,7.57,0.00,1
123653,done,600519.XSHG,2006-12-18 13:26:00,sell,long,85.90,0.00,1
