id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000001.XSHE,2007-08-28 09:31:00,buy,long,38.30,0.10,1
123653,done,000651.XSHE,2007-08-28 09:32:00,sell,long,39.78,0.00,1
123653,done,600887.XSHG,2007-08-28 09:32:00,sell,long,34.90,0.00,1
123653,done,601398.XSHG,2007-08-28 09:33:00,sell,long,6.91,0.00,1
123653,done,600019.XSHG,2007-08-28 09:51:00,buy,long,17.63,0.10,1
123653,done,601166.XSHG,2007-08-28 10:11:00,buy,long,58.68,0.10,1
123653,done,601166.XSHG,2007-08-28 10:23:00,sell,long,59.80,0.00,1
123653,done,600028.XSHG,2007-08-28 10:58:00,sell,long,16.38,0.00,1
123653,done,000858.XSHE,2007-08-28 11:20:00,buy,long,34.90,0.10,1
123653,done,000858.XSHE,2007-08-28 11:39:00,sell,long,35.93,0.00,1
123653,done,000858.XSHE,2007-08-28 11:45:00,buy,long,35.76,0.10,1
123653,done,601166.XSHG,2007-08-28 11:47:00,buy,long,58.35,0.10,1
123653,done,601628.XSHG,2007-08-28 11:53:00,buy,long,52.75,0.10,1
123653,done,601628.XSHG,2007-08-28 12:06:00,sell,long,55.26,0.00,1
123653,done,601318.XSHG,2007-08-28 12:07:00,buy,long,103.20,0.10,1
123653,done,600000.XSHG,2007-08-28 12:11:00,sell,long,53.04,0.00,1
123653,done,601398.XSHG,2007-08-28 12:14:00,buy,long,6.84,0.10,1
123653,done,600050.XSHG,2007-08-28 12:17:00,buy,long,7.63,0.10,1
123653,done,601398.XSHG,2007-08-28 12:22:00,sell,long,6.92,0.00,1
123653,done,600887.XSHG,2007-08-28 12:31:00,buy,long,34.62,0.10,1
