id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600585.XSHG,2013-12-04 09:30:00,sell,long,15.54,0.00,1
123653,done,600018.XSHG,2013-12-04 09:30:00,sell,long,3.97,0.00,1
123653,done,601888.XSHG,2013-12-04 09:30:00,sell,long,16.11,0.00,1
123653,done,601166.XSHG,2013-12-04 09:30:00,buy,long,8.53,0.10,1
123653,done,002415.XSHE,2013-12-04 09:30:00,sell,long,9.59,0.00,1
