id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601318.XSHG,2010-10-11 09:30:00,buy,long,23.59,0.10,1
123653,done,601166.XSHG,2010-10-11 09:30:00,buy,long,6.54,0.10,1
