id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600018.XSHG,2011-03-17 09:30:00,sell,long,3.21,0.00,1
123653,done,002415.XSHE,2011-03-17 09:30:00,buy,long,4.49,0.10,1
