id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000333.XSHE,2018-02-09 09:30:00,buy,long,51.17,0.10,1
123653,done,000651.XSHE,2018-02-09 09:30:00,sell,long,48.92,0.00,1
