id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000651.XSHE,2017-09-26 09:30:00,buy,long,37.34,0.10,1
123653,done,000651.XSHE,2017-09-26 09:30:00,buy,long,37.34,0.10,1
