id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000651.XSHE,2017-10-27 09:30:00,sell,long,41.13,0.00,1
123653,done,000651.XSHE,2017-10-27 09:30:00,sell,long,41.13,0.00,1
123653,done,000651.XSHE,2017-10-27 09:30:00,sell,long,41.13,0.00,1
