id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2014-11-11 09:30:00,buy,long,3.74,0.10,1
12300001,pendding,601288.XSHG,2014-11-11 09:30:00,buy,long,2.62,0.10
