id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2016-06-30 09:30:00,buy,long,4.43,0.10,1
12300001,pendding,601318.XSHG,2016-06-30 09:30:00,buy,long,32.10,0.10
12300001,pendding,601857.XSHG,2016-06-30 09:30:00,buy,long,7.22,0.10
12300001,pendding,601288.XSHG,2016-06-30 09:30:00,buy,long,3.19,0.10
12300001,pendding,600519.XSHG,2016-06-30 09:30:00,buy,long,290.05,0.10
12300001,pendding,600036.XSHG,2016-06-30 09:30:00,buy,long,17.48,0.10
12300001,pendding,601628.XSHG,2016-06-30 09:30:00,buy,long,20.87,0.10
12300001,pendding,600028.XSHG,2016-06-30 09:30:00,buy,long,4.70,0.10
12300001,pendding,601328.XSHG,2016-06-30 09:30:00,buy,long,5.62,0.10
12300001,pendding,000858.XSHE,2016-06-30 09:30:00,buy,long,32.36,0.10
12300001,pendding,600900.XSHG,2016-06-30 09:30:00,buy,long,12.46,0.10
12300001,pendding,601998.XSHG,2016-06-30 09:30:00,buy,long,5.69,0.10
