id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2014-07-10 09:30:00,buy,long,3.44,0.10,1
12300001,pendding,601318.XSHG,2014-07-10 09:30:00,buy,long,39.55,0.10,1
12300001,pendding,600036.XSHG,2014-07-10 09:30:00,buy,long,10.25,0.10,1
12300001,pendding,601628.XSHG,2014-07-10 09:30:00,buy,long,13.69,0.10,1
12300001,pendding,601328.XSHG,2014-07-10 09:30:00,buy,long,3.91,0.10,1
12300001,pendding,000858.XSHE,2014-07-10 09:30:00,buy,long,17.52,0.10,1
12300001,pendding,600900.XSHG,2014-07-10 09:30:00,buy,long,6.28,0.10,1
12300001,pendding,601088.XSHG,2014-07-10 09:30:00,buy,long,14.68,0.10,1
12300001,pendding,000002.XSHE,2014-07-10 09:30:00,buy,long,8.62,0.10,1
12300001,pendding,600030.XSHG,2014-07-10 09:30:00,buy,long,11.40,0.10,1
12300001,pendding,601668.XSHG,2014-07-10 09:30:00,buy,long,2.80,0.10,1
12300001,pendding,601818.XSHG,2014-07-10 09:30:00,buy,long,2.54,0.10,1
