id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2018-09-06 09:30:00,sell,long,61.75,0.00,1
12300001,pendding,601857.XSHG,2018-09-06 09:30:00,buy,long,8.22,0.10
12300001,pendding,601288.XSHG,2018-09-06 09:30:00,sell,long,3.58,0.00
12300001,pendding,600028.XSHG,2018-09-06 09:30:00,sell,long,6.70,0.00
12300001,pendding,600000.XSHG,2018-09-06 09:30:00,sell,long,10.13,0.00
12300001,pendding,000002.XSHE,2018-09-06 09:30:00,sell,long,23.11,0.00
12300001,pendding,601998.XSHG,2018-09-06 09:30:00,sell,long,5.87,0.00
12300001,pendding,600016.XSHG,2018-09-06 09:30:00,buy,long,6.00,0.10
12300001,pendding,002415.XSHE,2018-09-06 09:30:00,buy,long,31.79,0.10
12300001,pendding,300498.XSHE,2018-09-06 09:30:00,buy,long,20.84,0.10
12300001,pendding,601818.XSHG,2018-09-06 09:30:00,buy,long,3.71,0.10
12300001,pendding,600050.XSHG,2018-09-06 09:30:00,buy,long,5.68,0.10
12300001,pendding,601390.XSHG,2018-09-06 09:30:00,buy,long,7.10,0.10
