id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601939.XSHG,2014-11-18 09:30:00,sell,long,4.25,0.00,1
12300001,pendding,601318.XSHG,2014-11-18 09:30:00,sell,long,43.01,0.00
12300001,pendding,601857.XSHG,2014-11-18 09:30:00,sell,long,7.79,0.00
12300001,pendding,601288.XSHG,2014-11-18 09:30:00,sell,long,2.58,0.00
12300001,pendding,600519.XSHG,2014-11-18 09:30:00,buy,long,157.85,0.10
12300001,pendding,601988.XSHG,2014-11-18 09:30:00,sell,long,2.98,0.00
12300001,pendding,601628.XSHG,2014-11-18 09:30:00,sell,long,16.38,0.00
12300001,pendding,000858.XSHE,2014-11-18 09:30:00,buy,long,17.81,0.10
12300001,pendding,600900.XSHG,2014-11-18 09:30:00,buy,long,8.73,0.10
12300001,pendding,601088.XSHG,2014-11-18 09:30:00,buy,long,15.25,0.10
12300001,pendding,600104.XSHG,2014-11-18 09:30:00,buy,long,19.52,0.10
12300001,pendding,603288.XSHG,2014-11-18 09:30:00,buy,long,37.88,0.10
12300001,pendding,002304.XSHE,2014-11-18 09:30:00,buy,long,61.61,0.10
12300001,pendding,601888.XSHG,2014-11-18 09:30:00,buy,long,39.08,0.10
12300001,pendding,601390.XSHG,2014-11-18 09:30:00,buy,long,4.34,0.10
