id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601766.XSHG,2014-10-21 09:30:00,sell,long,5.65,0.00,1
12300001,pendding,601390.XSHG,2014-10-21 09:30:00,sell,long,3.19,0.00
