id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600036.XSHG,2019-07-19 09:30:00,buy,long,35.84,0.10,1
12300001,pendding,600028.XSHG,2019-07-19 09:30:00,buy,long,5.27,0.10
