id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600519.XSHG,2018-12-03 09:30:00,buy,long,583.10,0.10,1
12300001,pendding,600036.XSHG,2018-12-03 09:30:00,buy,long,29.01,0.10
