id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600519.XSHG,2018-12-19 09:30:00,sell,long,584.37,0.00,1
12300001,pendding,000333.XSHE,2018-12-19 09:30:00,sell,long,38.53,0.00
12300001,pendding,000651.XSHE,2018-12-19 09:30:00,sell,long,36.61,0.00
12300001,pendding,601601.XSHG,2018-12-19 09:30:00,sell,long,30.17,0.00
12300001,pendding,601138.XSHG,2018-12-19 09:30:00,buy,long,12.08,0.10
12300001,pendding,603288.XSHG,2018-12-19 09:30:00,sell,long,67.74,0.00
12300001,pendding,601668.XSHG,2018-12-19 09:30:00,buy,long,6.22,0.10
12300001,pendding,601766.XSHG,2018-12-19 09:30:00,sell,long,9.26,0.00
12300001,pendding,601800.XSHG,2018-12-19 09:30:00,buy,long,12.37,0.10
12300001,pendding,601888.XSHG,2018-12-19 09:30:00,sell,long,59.60,0.00
12300001,pendding,601390.XSHG,2018-12-19 09:30:00,buy,long,7.32,0.10
