id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2015-10-12 09:30:00,buy,long,4.47,0.10,1
12300001,pendding,601939.XSHG,2015-10-12 09:30:00,buy,long,5.38,0.10,1
12300001,pendding,601318.XSHG,2015-10-12 09:30:00,buy,long,32.16,0.10,1
12300001,pendding,601857.XSHG,2015-10-12 09:30:00,buy,long,8.64,0.10,1
12300001,pendding,601288.XSHG,2015-10-12 09:30:00,buy,long,3.12,0.10,1
12300001,pendding,600519.XSHG,2015-10-12 09:30:00,buy,long,197.52,0.10,1
12300001,pendding,601988.XSHG,2015-10-12 09:30:00,buy,long,3.83,0.10,1
12300001,pendding,600000.XSHG,2015-10-12 09:30:00,sell,long,15.98,0.00,1
12300001,pendding,000651.XSHE,2015-10-12 09:30:00,buy,long,17.18,0.10,1
12300001,pendding,601601.XSHG,2015-10-12 09:30:00,buy,long,24.18,0.10,1
12300001,pendding,601998.XSHG,2015-10-12 09:30:00,buy,long,6.09,0.10,1
