id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601857.XSHG,2017-10-10 09:30:00,sell,long,7.99,0.00,1
12300001,pendding,600028.XSHG,2017-10-10 09:30:00,sell,long,5.86,0.00
