id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601288.XSHG,2017-02-28 09:30:00,sell,long,3.25,0.00,1
12300001,pendding,600900.XSHG,2017-02-28 09:30:00,sell,long,12.99,0.00
