id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601288.XSHG,2018-05-23 09:30:00,sell,long,3.86,0.00,1
12300001,pendding,601988.XSHG,2018-05-23 09:30:00,sell,long,3.86,0.00,1
12300001,pendding,601628.XSHG,2018-05-23 09:30:00,sell,long,24.98,0.00,1
12300001,pendding,600028.XSHG,2018-05-23 09:30:00,sell,long,7.14,0.00,1
12300001,pendding,601166.XSHG,2018-05-23 09:30:00,sell,long,16.12,0.00,1
12300001,pendding,600276.XSHG,2018-05-23 09:30:00,buy,long,94.90,0.10,1
12300001,pendding,600030.XSHG,2018-05-23 09:30:00,buy,long,19.61,0.10,1
12300001,pendding,002415.XSHE,2018-05-23 09:30:00,buy,long,41.16,0.10,1
12300001,pendding,300498.XSHE,2018-05-23 09:30:00,buy,long,24.08,0.10,1
12300001,pendding,600050.XSHG,2018-05-23 09:30:00,buy,long,5.95,0.10,1
12300001,pendding,601888.XSHG,2018-05-23 09:30:00,buy,long,62.25,0.10,1
