id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2014-12-24 09:30:00,sell,long,4.41,0.00,1
12300001,pendding,601939.XSHG,2014-12-24 09:30:00,sell,long,6.09,0.00,1
12300001,pendding,601318.XSHG,2014-12-24 09:30:00,sell,long,63.04,0.00,1
12300001,pendding,601857.XSHG,2014-12-24 09:30:00,sell,long,9.63,0.00,1
12300001,pendding,601288.XSHG,2014-12-24 09:30:00,sell,long,3.29,0.00,1
12300001,pendding,000858.XSHE,2014-12-24 09:30:00,buy,long,21.38,0.10,1
12300001,pendding,601166.XSHG,2014-12-24 09:30:00,sell,long,14.06,0.00,1
12300001,pendding,000333.XSHE,2014-12-24 09:30:00,buy,long,28.01,0.10,1
12300001,pendding,000651.XSHE,2014-12-24 09:30:00,buy,long,37.56,0.10,1
12300001,pendding,601818.XSHG,2014-12-24 09:30:00,sell,long,4.14,0.00,1
12300001,pendding,600887.XSHG,2014-12-24 09:30:00,buy,long,26.95,0.10,1
12300001,pendding,002304.XSHE,2014-12-24 09:30:00,buy,long,75.66,0.10,1
12300001,pendding,601888.XSHG,2014-12-24 09:30:00,buy,long,44.02,0.10,1
