id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601857.XSHG,2014-04-21 09:30:00,sell,long,7.58,0.00,1
12300001,pendding,600900.XSHG,2014-04-21 09:30:00,sell,long,5.90,0.00
