id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601328.XSHG,2015-06-03 09:30:00,sell,long,7.29,0.00,1
12300001,pendding,600276.XSHG,2015-06-03 09:30:00,sell,long,62.88,0.00
