id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600030.XSHG,2012-05-17 09:30:00,buy,long,13.07,0.10,1
12300001,pendding,601688.XSHG,2012-05-17 09:30:00,buy,long,10.59,0.10
