id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600104.XSHG,2014-05-19 09:30:00,sell,long,14.46,0.00,1
12300001,pendding,603288.XSHG,2014-05-19 09:30:00,sell,long,35.41,0.00
