id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601988.XSHG,2014-11-07 09:30:00,buy,long,2.76,0.10,1
12300001,pendding,601328.XSHG,2014-11-07 09:30:00,buy,long,4.32,0.10
