id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2015-05-04 09:30:00,sell,long,5.40,0.00,1
12300001,pendding,601939.XSHG,2015-05-04 09:30:00,sell,long,6.88,0.00
12300001,pendding,601318.XSHG,2015-05-04 09:30:00,buy,long,89.56,0.10
12300001,pendding,601288.XSHG,2015-05-04 09:30:00,sell,long,3.96,0.00
12300001,pendding,600036.XSHG,2015-05-04 09:30:00,buy,long,18.19,0.10
12300001,pendding,601628.XSHG,2015-05-04 09:30:00,buy,long,38.84,0.10
12300001,pendding,601328.XSHG,2015-05-04 09:30:00,buy,long,6.97,0.10
12300001,pendding,600900.XSHG,2015-05-04 09:30:00,buy,long,13.64,0.10
12300001,pendding,000001.XSHE,2015-05-04 09:30:00,buy,long,16.61,0.10
12300001,pendding,600050.XSHG,2015-05-04 09:30:00,sell,long,9.73,0.00
12300001,pendding,601336.XSHG,2015-05-04 09:30:00,buy,long,56.52,0.10
