id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600276.XSHG,2014-02-27 09:30:00,sell,long,35.93,0.00,1
12300001,pendding,601888.XSHG,2014-02-27 09:30:00,sell,long,37.33,0.00
