id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600028.XSHG,2015-09-09 09:30:00,buy,long,5.10,0.10,1
12300001,pendding,601998.XSHG,2015-09-09 09:30:00,buy,long,6.32,0.10
