id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2019-08-02 09:30:00,sell,long,5.58,0.00,1
12300001,pendding,601939.XSHG,2019-08-02 09:30:00,sell,long,7.27,0.00,1
12300001,pendding,600028.XSHG,2019-08-02 09:30:00,sell,long,5.18,0.00,1
12300001,pendding,601166.XSHG,2019-08-02 09:30:00,sell,long,18.82,0.00,1
12300001,pendding,600000.XSHG,2019-08-02 09:30:00,sell,long,11.57,0.00,1
12300001,pendding,600104.XSHG,2019-08-02 09:30:00,sell,long,24.38,0.00,1
12300001,pendding,601998.XSHG,2019-08-02 09:30:00,buy,long,5.87,0.10,1
12300001,pendding,600276.XSHG,2019-08-02 09:30:00,buy,long,66.39,0.10,1
12300001,pendding,601138.XSHG,2019-08-02 09:30:00,sell,long,13.16,0.00,1
12300001,pendding,600016.XSHG,2019-08-02 09:30:00,buy,long,5.99,0.10,1
12300001,pendding,601818.XSHG,2019-08-02 09:30:00,buy,long,3.89,0.10,1
12300001,pendding,601888.XSHG,2019-08-02 09:30:00,buy,long,89.98,0.10,1
