id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600900.XSHG,2013-07-24 09:30:00,sell,long,7.04,0.00,1
12300001,pendding,600018.XSHG,2013-07-24 09:30:00,sell,long,2.52,0.00
