id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2014-02-24 09:30:00,sell,long,3.41,0.00,1
12300001,pendding,601939.XSHG,2014-02-24 09:30:00,sell,long,3.92,0.00
12300001,pendding,601857.XSHG,2014-02-24 09:30:00,sell,long,7.59,0.00
12300001,pendding,601288.XSHG,2014-02-24 09:30:00,sell,long,2.37,0.00
12300001,pendding,601988.XSHG,2014-02-24 09:30:00,sell,long,2.55,0.00
12300001,pendding,601628.XSHG,2014-02-24 09:30:00,sell,long,14.04,0.00
12300001,pendding,600028.XSHG,2014-02-24 09:30:00,sell,long,4.92,0.00
12300001,pendding,000858.XSHE,2014-02-24 09:30:00,sell,long,15.86,0.00
12300001,pendding,601998.XSHG,2014-02-24 09:30:00,buy,long,5.17,0.10
12300001,pendding,600276.XSHG,2014-02-24 09:30:00,buy,long,37.84,0.10
12300001,pendding,002415.XSHE,2014-02-24 09:30:00,buy,long,23.53,0.10
12300001,pendding,600050.XSHG,2014-02-24 09:30:00,buy,long,3.10,0.10
