id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2010-05-28 09:30:00,buy,long,46.03,0.10,1
12300001,pendding,601857.XSHG,2010-05-28 09:30:00,buy,long,10.94,0.10,1
12300001,pendding,601988.XSHG,2010-05-28 09:30:00,buy,long,3.96,0.10,1
12300001,pendding,601628.XSHG,2010-05-28 09:30:00,buy,long,24.68,0.10,1
12300001,pendding,600028.XSHG,2010-05-28 09:30:00,buy,long,8.87,0.10,1
12300001,pendding,000858.XSHE,2010-05-28 09:30:00,buy,long,25.48,0.10,1
12300001,pendding,601088.XSHG,2010-05-28 09:30:00,buy,long,24.37,0.10,1
12300001,pendding,601299.XSHG,2010-05-28 09:30:00,buy,long,5.02,0.10,1
12300001,pendding,000002.XSHE,2010-05-28 09:30:00,buy,long,7.48,0.10,1
12300001,pendding,600104.XSHG,2010-05-28 09:30:00,buy,long,17.27,0.10,1
12300001,pendding,600276.XSHG,2010-05-28 09:30:00,buy,long,46.13,0.10,1
12300001,pendding,601668.XSHG,2010-05-28 09:30:00,buy,long,3.67,0.10,1
